n,sigma_r,sigma_t,p,q,rep_no,dq_mean_rerr,dq_min_rerr,dq_max_rerr,dq_mean_terr,dq_min_terr,dq_max_terr,mat_mean_rerr,mat_min_rerr,mat_max_rerr,mat_mean_terr,mat_min_terr,mat_max_terr,gpm_mat_mean_rerr,gpm_mat_min_rerr,gpm_mat_max_rerr,gpm_mat_mean_terr,gpm_mat_min_terr,gpm_mat_max_terr
100,1,0.01,0.05,1.0,0,0.08830426586378227,0.01943697654128127,4.673163709387463,0.05586050077919648,0.00785709845387958,2.5790897879959913,0.0030497279049140763,0.00044924371196732006,0.006325707741898686,0.0027068075241458633,0.0004923721573534409,0.007723462199578245,0.002893735661188326,0.0004123644650196665,0.006252771248628393,1.5480456836638623,0.23042848783875725,3.73869450823099
100,1,0.01,0.05,1.0,1,0.11039926856464369,0.016524293279451437,3.6339684487565878,0.05049081015842766,0.005977299980501355,1.5557817168913441,0.0030632804202694193,0.0005289698615231402,0.009749809892908948,0.0023274327428440063,0.0003915673868243151,0.0052589419033767446,0.003050892966128962,0.0006080902909803271,0.009411470821342267,1.557240793297612,0.059248981594119655,3.533707925070646
100,1,0.01,0.05,1.0,2,0.06927080876604416,0.011234230765953652,3.359853431100944,0.03203399535436628,0.003929766423148532,1.2847025537732706,0.003177267006335228,0.0008542366501360346,0.006377645493605511,0.002783891631159573,0.0007302057800407185,0.006031258520128719,0.003139504545104932,0.0009819325449823282,0.0062053037497084825,1.6453813062660825,0.4299584771454265,3.051559109081487
100,1,0.01,0.05,1.0,3,0.11774633344912072,0.009812214575866379,5.356049235662372,0.05622057153990746,0.00456986877485098,1.9849287000890836,0.00304713843086292,0.0007054853557326281,0.006040640063762334,0.002807281894542223,0.0003005295045807836,0.006005630310239542,0.003045150758807671,0.0007335874877061284,0.005952882339128998,1.5781771997084786,0.36207822417865615,3.384865717292336
100,1,0.01,0.05,1.0,4,0.017061424046133637,0.002136143689011904,0.0635298324862283,0.014771755681575061,0.0019555508333174154,0.04679852098865982,0.003161908486147736,0.0007059853309771059,0.006659429720530064,0.002618654059917049,0.00046601070709695596,0.0064018103644171934,0.0034773776423246416,0.0008747279942190681,0.0077174884640310885,1.624012704835985,0.5065321038016116,3.9338596715321135
100,1,0.01,0.05,1.0,5,0.1440176259515717,0.007337750456641329,6.092261810807998,0.09030660757161202,0.014454242052808073,3.585081802076327,0.003678489771198215,0.000859927182669374,0.008328481504021974,0.002775712307522391,0.00036194514632719485,0.006114363041275494,0.0031720355067144314,0.0005945872930748499,0.007467665130035004,1.6212443085534989,0.24198555921154294,3.1607087020927622
100,1,0.01,0.05,1.0,6,0.05329706824709232,0.007997112325326546,2.01783734173652,0.05337597833086853,0.004393215121807554,2.2846914153462112,0.00311973559979456,0.0007702310644465502,0.005600758015952448,0.0028524407967228183,0.0005057044768339435,0.006517186317949029,0.0031304302167391453,0.0008310862726075372,0.005551563994473774,1.6549907510410589,0.3815417238648651,3.2840985040008075
100,1,0.01,0.05,1.0,7,0.06533706818966914,0.007349859588814081,3.1840803530653408,0.033171844886967526,0.003537249238287948,1.3187986057411987,0.0038703912473957245,0.0006122512438454464,0.00836475473913674,0.0026955762696671565,0.00043203089223195506,0.006182402801874065,0.0035105934609321997,0.0005417715587337135,0.007429372526816027,1.5517578678965651,0.5496294699554272,3.8822445069034597
100,1,0.01,0.05,1.0,8,0.019815724049553608,0.00392984439430793,0.08663751241790432,0.018320125878484205,0.0012786965060468732,0.08354380152199763,0.0030555074213665773,0.0006567023397218271,0.007996436103559034,0.002808767946796417,0.0004087164824272552,0.006005357379777369,0.0030664915547855692,0.0008641215990128516,0.007682225689908342,1.7855642074795628,0.5342032420951066,4.7238754805559475
100,1,0.01,0.05,1.0,9,0.09835972450823852,0.014082652325827437,5.52817803246856,0.06906471726971489,0.017394966306450075,3.1855627133441424,0.003108987835347997,0.00038710551748174794,0.006866859004800139,0.00273898614825411,0.0007044085091691888,0.006626567736921322,0.003080003416331217,0.0005086074393592845,0.006506504153421828,1.5528478628748221,0.166150583868596,3.2842935455392714
