n,sigma_r,sigma_t,p,q,rep_no,dq_mean_rerr,dq_min_rerr,dq_max_rerr,dq_mean_terr,dq_min_terr,dq_max_terr,mat_mean_rerr,mat_min_rerr,mat_max_rerr,mat_mean_terr,mat_min_terr,mat_max_terr,gpm_mat_mean_rerr,gpm_mat_min_rerr,gpm_mat_max_rerr,gpm_mat_mean_terr,gpm_mat_min_terr,gpm_mat_max_terr
100,5,0.05,1,0.55,3,0.9098845312423975,0.12561401864403007,2.145869928424249,0.5253368636228533,0.09822063298548223,1.2730914185978282,0.016308481163751044,0.003195706935142592,0.03531559542395828,0.014196672019420991,0.0015235255626891567,0.035441798343702265,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.55,4,0.9098845312423975,0.12561401864403007,2.145869928424249,0.5253368636228533,0.09822063298548223,1.2730914185978282,0.015690294985522654,0.0035026003182598913,0.034339865416334235,0.014196672019485363,0.0015235255626563585,0.035441798343693355,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.55,5,0.9098845312423975,0.12561401864403007,2.145869928424249,0.5253368636228533,0.09822063298548223,1.2730914185978282,0.01545650817312903,0.0018539565019634516,0.03538355526960252,0.014196672019446275,0.0015235255626701327,0.03544179834369558,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.55,6,0.9098845312423975,0.12561401864403007,2.145869928424249,0.5253368636228533,0.09822063298548223,1.2730914185978282,0.015461727760099757,0.0017241234157398299,0.035379684250780676,0.014196672019449123,0.001523525562665959,0.03544179834354459,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.55,7,0.9098845312423975,0.12561401864403007,2.145869928424249,0.5253368636228533,0.09822063298548223,1.2730914185978282,0.01648892013892775,0.0021955188295803797,0.03590427218537359,0.014196672019420892,0.0015235255627278487,0.03544179834050581,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.55,8,0.9098845312423975,0.12561401864403007,2.145869928424249,0.5253368636228533,0.09822063298548223,1.2730914185978282,0.01548350654521771,0.0032838045088953555,0.034190242672590035,0.014196672019441943,0.0015235255628068115,0.035441798343694,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.55,9,0.9098845312423975,0.12561401864403007,2.145869928424249,0.5253368636228533,0.09822063298548223,1.2730914185978282,0.015559510722601361,0.0025649451703505925,0.034750333963751066,0.01419667201934581,0.0015235255629216886,0.03544179834376092,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.55,10,0.9098845312423975,0.12561401864403007,2.145869928424249,0.5253368636228533,0.09822063298548223,1.2730914185978282,0.015567815362057225,0.002734158025370821,0.034365535861996116,0.01419667201945726,0.0015235255626642893,0.03544179834369448,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.55,11,0.9098845312423975,0.12561401864403007,2.145869928424249,0.5253368636228533,0.09822063298548223,1.2730914185978282,0.015476430846002942,0.0019242352628861738,0.0351227200897427,0.014196672019452903,0.0015235255626642192,0.03544179834370375,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.55,12,0.9098845312423975,0.12561401864403007,2.145869928424249,0.5253368636228533,0.09822063298548223,1.2730914185978282,0.015458945332354344,0.002141452615421588,0.03519479422293248,0.014196672019468465,0.0015235255626876029,0.035441798343695825,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.55,13,0.9098845312423975,0.12561401864403007,2.145869928424249,0.5253368636228533,0.09822063298548223,1.2730914185978282,0.01586800254461368,0.00391546132642265,0.034828554415943014,0.014196672019448573,0.0015235255626761344,0.035441798343788626,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.55,14,0.9098845312423975,0.12561401864403007,2.145869928424249,0.5253368636228533,0.09822063298548223,1.2730914185978282,0.01576850824707145,0.0037932512983328034,0.03446210118760899,0.014196672019416559,0.0015235255626893447,0.03544179834369805,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.55,15,0.9098845312423975,0.12561401864403007,2.145869928424249,0.5253368636228533,0.09822063298548223,1.2730914185978282,0.015955384140454505,0.0038850534350867217,0.035322478031511645,0.014196672019447996,0.001523525562663947,0.03544179834360495,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.55,16,0.9098845312423975,0.12561401864403007,2.145869928424249,0.5253368636228533,0.09822063298548223,1.2730914185978282,0.01576941498043951,0.004091805128494839,0.033728176604469924,0.014196672019904249,0.0015235255628395868,0.03544179834430319,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.55,17,0.9098845312423975,0.12561401864403007,2.145869928424249,0.5253368636228533,0.09822063298548223,1.2730914185978282,0.015607900461511243,0.00393793333776113,0.034893390866638126,0.014196672019411277,0.0015235255631082553,0.03544179834369029,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.55,18,0.9098845312423975,0.12561401864403007,2.145869928424249,0.5253368636228533,0.09822063298548223,1.2730914185978282,0.0156845238546219,0.0028105390079927574,0.035359927097343855,0.014196672019451012,0.0015235255626677463,0.035441798343698615,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.55,19,0.9098845312423975,0.12561401864403007,2.145869928424249,0.5253368636228533,0.09822063298548223,1.2730914185978282,0.015556837400405836,0.002211096929865653,0.03529670418694379,0.014196672019434807,0.001523525562671876,0.035441798343695256,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,0,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.015559227183965865,0.0031839504419096526,0.03447469584546338,0.014196672019460128,0.00152352556266281,0.03544179834369392,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,1,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.015560489517344627,0.003184765844216426,0.03454427914440936,0.014196672019484784,0.0015235255626779947,0.03544179834369099,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,2,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.015743871492990336,0.00418294437073649,0.034889727823907424,0.014196672019545688,0.001523525562648142,0.0354417983436876,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,3,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.01671838315107297,0.004164830445098011,0.04148284546989144,0.014196672020166064,0.0015235255624843915,0.03544179834364976,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,4,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.01695620887698359,0.0012469956262222363,0.03571485408078476,0.014196672019416424,0.0015235255626579111,0.035441798343692765,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,5,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.015527653952730935,0.0012130993213608327,0.035956278314859,0.014196672019449573,0.0015235255626679495,0.035441798343695895,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,6,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.01548897329265842,0.0025100375434747497,0.03466832924107267,0.014196672019363789,0.0015235255626403134,0.03544179834368883,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,7,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.015548243944928108,0.002944127616967753,0.03394167723448947,0.014196672018183558,0.0015235255631002105,0.0354417983437575,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,8,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.015848538642787062,0.003664378844923892,0.03333955498237753,0.014196672019443878,0.0015235255626636893,0.035441798343699635,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,9,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.015513687431636709,0.0018220504134641325,0.03544695778279725,0.014196672019633445,0.0015235255627010634,0.03544179834370328,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,10,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.015482438165781032,0.001955915371317516,0.035286243479394734,0.014196672019446967,0.0015235255626683702,0.03544179834369435,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,11,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.015791475699971167,0.00347559603701033,0.0345558673041395,0.014196672019485448,0.0015235255626661305,0.03544179834368132,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,12,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.015486099493316812,0.0015547845195043296,0.035684774624514075,0.014196672019449977,0.0015235255626663948,0.03544179834369501,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,13,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.015494026739812589,0.003199849918896297,0.0346330113776254,0.014196672019367503,0.001523525562661925,0.03544179834369746,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,14,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.015462785380717286,0.002023422729494188,0.035422734523041705,0.014196672021355055,0.0015235255624727847,0.03544179834363512,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,15,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.01548205138099544,0.002347281350285418,0.03509509771730217,0.014196672019336158,0.0015235255626985416,0.03544179834370029,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,16,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.016235990131718968,0.002756513608576015,0.03642930533130728,0.014196672019192473,0.001523525562737525,0.03544179834370654,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,17,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.015469456357071351,0.0023961830922612877,0.03499864660527619,0.014196672019419149,0.0015235255627447995,0.03544179834371282,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,18,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.015538534953979588,0.0015539859889379557,0.035979054567377516,0.014196672019447918,0.001523525562666275,0.03544179834350633,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.6,19,0.7727024361291689,0.1302910275724262,1.7868067435793087,0.4532818633435701,0.07878507693470078,1.0483344189882744,0.015948228449160252,0.0036718849791502286,0.034606342269110135,0.014196672019449828,0.0015235255626665676,0.03544179834369969,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.65,0,0.641783827991786,0.11846328940245571,1.4876155688708512,0.38235209776737705,0.0819345848726514,0.7385437621277443,0.015491644922944943,0.0015302427543542,0.03555022714288326,0.014196672019472882,0.0015235255642576625,0.0354417983437587,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.65,1,0.641783827991786,0.11846328940245571,1.4876155688708512,0.38235209776737705,0.0819345848726514,0.7385437621277443,0.01651064657531485,0.005608845495763274,0.0364611186521434,0.014196672011859096,0.0015235255596738359,0.03544179834293133,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.65,2,0.641783827991786,0.11846328940245571,1.4876155688708512,0.38235209776737705,0.0819345848726514,0.7385437621277443,0.015641274079376967,0.003291080633904007,0.03457268307781261,0.01419667201897654,0.0015235255627311928,0.03544179834370946,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.65,3,0.641783827991786,0.11846328940245571,1.4876155688708512,0.38235209776737705,0.0819345848726514,0.7385437621277443,0.01549453466686134,0.001106598326957798,0.03607222130173338,0.01419667201944962,0.001523525562665195,0.03544179834369464,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.65,4,0.641783827991786,0.11846328940245571,1.4876155688708512,0.38235209776737705,0.0819345848726514,0.7385437621277443,0.015646134283432214,0.0028033787106696694,0.035141068617709284,0.014196672020676848,0.0015235255623749062,0.035441798343640814,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.65,5,0.641783827991786,0.11846328940245571,1.4876155688708512,0.38235209776737705,0.0819345848726514,0.7385437621277443,0.016650146223636208,0.003554414203412239,0.03756765522262293,0.014196672019517,0.0015235255626427303,0.03544179834368901,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.65,6,0.641783827991786,0.11846328940245571,1.4876155688708512,0.38235209776737705,0.0819345848726514,0.7385437621277443,0.015502812522529672,0.0032099429308722507,0.033731995289985744,0.014196672019428631,0.0015235255626701656,0.035441798343694604,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.65,7,0.641783827991786,0.11846328940245571,1.4876155688708512,0.38235209776737705,0.0819345848726514,0.7385437621277443,0.015460792780290895,0.002490313570324713,0.034902416156091846,0.014196672019444013,0.001523525562668035,0.03544179834369405,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.65,8,0.641783827991786,0.11846328940245571,1.4876155688708512,0.38235209776737705,0.0819345848726514,0.7385437621277443,0.015521290595295778,0.0024108245398763678,0.034723569747765165,0.014196672019450095,0.001523525562665454,0.035441798343690774,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.65,9,0.641783827991786,0.11846328940245571,1.4876155688708512,0.38235209776737705,0.0819345848726514,0.7385437621277443,0.015514813390238691,0.0017138097823649985,0.03540644412175405,0.014196672019450208,0.0015235255626675536,0.03544179834368514,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.65,10,0.641783827991786,0.11846328940245571,1.4876155688708512,0.38235209776737705,0.0819345848726514,0.7385437621277443,0.015803224416987893,0.004251051416236871,0.03414443473840416,0.01419667201944305,0.0015235255626656595,0.03544179834369468,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.65,11,0.641783827991786,0.11846328940245571,1.4876155688708512,0.38235209776737705,0.0819345848726514,0.7385437621277443,0.01545929040565518,0.0019948640450195175,0.035139470030251294,0.014196672019449501,0.0015235255626654426,0.03544179834369231,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.65,12,0.641783827991786,0.11846328940245571,1.4876155688708512,0.38235209776737705,0.0819345848726514,0.7385437621277443,0.015463724924116427,0.0018986788214791145,0.035188018734744475,0.01419667201945014,0.0015235255626664394,0.03544179834369487,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.65,13,0.641783827991786,0.11846328940245571,1.4876155688708512,0.38235209776737705,0.0819345848726514,0.7385437621277443,0.015465129954049094,0.0018520332008585554,0.035229219586434345,0.014196672019495373,0.0015235255629459925,0.03544179834369473,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
100,5,0.05,1,0.65,14,0.641783827991786,0.11846328940245571,1.4876155688708512,0.38235209776737705,0.0819345848726514,0.7385437621277443,0.01548729392425235,0.002820413983445681,0.03427431895283622,0.014196672019451248,0.001523525562576368,0.03544179834369325,0.015517588310955155,0.0012964218908920393,0.03597292597020305,1.5460583643986157,0.15704240856178123,3.4621691091032503
